Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
03/02/2018,Completed,03/03/2018,18-00808692,Street Lights - All/Out,5819 N ARTESIAN AVE,60659,1158939.17968009,1938564.0166206,40,20,2,41.987153658960885,-87.69078191822152,"(41.987153658961, -87.690781918222)"
03/02/2018,Completed,03/04/2018,18-00808734,Street Lights - All/Out,1900 N BURLING ST,60614,1170985.28807867,1912747.1751006,43,18,7,41.91605481760307,-87.64723638181535,"(41.916054817603, -87.647236381815)"
03/02/2018,Completed - Dup,03/06/2018,18-00817929,Street Lights - All/Out,2600 W WINNEMAC AVE,60625,1158114.54521914,1933444.99991162,40,20,4,41.973123775419594,-87.69395549110263,"(41.97312377542, -87.693955491103)"
03/02/2018,Completed,03/06/2018,18-00816246,Street Lights - All/Out,99 W 54TH ST,60609,1176623.325604,1869213.30990153,3,2,40,41.79646927625627,-87.62783693082332,"(41.796469276256, -87.627836930823)"
03/02/2018,Completed,03/06/2018,18-00809660,Street Lights - All/Out,8434 W AGATITE AVE,60656,1119012.144925,1928737.94000247,38,16,76,41.96091780906302,-87.83784668933345,"(41.960917809063, -87.837846689333)"
03/02/2018,Completed,03/06/2018,18-00808684,Street Lights - All/Out,859 N SPAULDING AVE,60651,1154256.56816892,1905574.97962603,27,11,23,41.896724456069286,-87.70888864360947,"(41.896724456069, -87.708888643609)"
03/02/2018,Completed,03/06/2018,18-00818485,Street Lights - All/Out,2640 W CRYSTAL ST,60622,1158570.29768874,1908222.83997741,26,14,24,41.90390316057388,-87.6929723985988,"(41.903903160574, -87.692972398599)"
03/02/2018,Completed,03/06/2018,18-00816267,Street Lights - All/Out,5546 S LA SALLE ST,60621,1176238.75012045,1868128.61746557,3,2,68,41.793501425129776,-87.62927976995756,"(41.79350142513, -87.629279769958)"
03/02/2018,Completed,03/06/2018,18-00817452,Street Lights - All/Out,6600 S ALBANY AVE,60629,1156849.8956949,1860702.22220622,17,8,66,41.773536062557824,-87.70057779422312,"(41.773536062558, -87.700577794223)"
03/02/2018,Completed,03/06/2018,18-00808721,Street Lights - All/Out,600 N WESTERN AVE,60612,1160299.75057088,1903938.11867544,26,12,24,41.89210993137691,-87.68673830685263,"(41.892109931377, -87.686738306853)"
03/02/2018,Completed,03/06/2018,18-00818685,Street Lights - All/Out,2999 S VERNON AVE,60616,1179842.49957159,1885003.81908642,4,1,35,41.839726590590246,-87.61554833714374,"(41.83972659059, -87.615548337144)"
03/02/2018,Completed,03/06/2018,18-00808743,Street Lights - All/Out,375 W HARRISON ST,60607,1173798.51877015,1897601.6173322,25,1,28,41.874432343446855,-87.6373522033331,"(41.874432343447, -87.637352203333)"
03/02/2018,Completed,03/06/2018,18-00818339,Street Lights - All/Out,611 E 76TH ST,60619,1181667.79748339,1854754.25337864,6,6,69,41.75667714073786,-87.60978470961604,"(41.756677140738, -87.609784709616)"
03/02/2018,Completed,03/06/2018,18-00813412,Street Lights - All/Out,8328 S MORGAN ST,60620,1171097.79191687,1849600.70000458,21,6,71,41.742772529708525,-87.64867199143863,"(41.742772529709, -87.648671991439)"
03/02/2018,Completed,03/06/2018,18-00818536,Street Lights - All/Out,3124 W BELMONT AVE,60618,1154964.51077552,1921112.28598928,33,17,21,41.93934594347847,-87.70587095274742,"(41.939345943478, -87.705870952747)"
03/02/2018,Completed,03/07/2018,18-00818533,Street Lights - All/Out,7500 S COTTAGE GROVE AVE,60619,1182860.66620286,1855457.77557145,6,6,69,41.75858006407852,-87.60539129339335,"(41.758580064079, -87.605391293393)"
03/02/2018,Completed,03/07/2018,18-00815928,Street Lights - All/Out,800 W 94TH ST,60620,1172633.43709409,1842420.11901534,21,22,73,41.723034366903654,-87.64325630272371,"(41.723034366904, -87.643256302724)"
03/02/2018,Completed,03/07/2018,18-00817758,Street Lights - All/Out,8300 S HAMILTON AVE,60620,1163475.54988643,1849586.1144214,18,6,71,41.74289552798857,-87.67660057040817,"(41.742895527989, -87.676600570408)"
03/02/2018,Completed,03/07/2018,18-00817552,Street Lights - All/Out,10043 S BENSLEY AVE,60617,1194475.96386952,1838859.35912077,7,4,51,41.71275497544066,-87.56336706461175,"(41.712754975441, -87.563367064612)"
03/02/2018,Completed,03/07/2018,18-00808455,Street Lights - All/Out,6228 S MAJOR AVE,60638,1139476.12513219,1862689.24269102,13,8,64,41.77932192819943,-87.76421906928476,"(41.779321928199, -87.764219069285)"
03/02/2018,Completed,03/07/2018,18-00817765,Street Lights - All/Out,4300 W SCHUBERT AVE,60639,1147257.3372273,1917603.74688422,31,25,20,41.92986950564663,-87.7342872941718,"(41.929869505647, -87.734287294172)"
03/02/2018,Completed - Dup,03/07/2018,18-00818191,Street Lights - All/Out,4300 W SCHUBERT AVE,60639,1147257.3372273,1917603.74688422,31,25,20,41.92986950564663,-87.7342872941718,"(41.929869505647, -87.734287294172)"
03/02/2018,Completed,03/07/2018,18-00811752,Street Lights - All/Out,8359 S KEDVALE AVE,60652,1150194.48516908,1848806.38002552,18,8,70,41.741023634565714,-87.72528356319063,"(41.741023634566, -87.725283563191)"
03/02/2018,Completed - Dup,03/07/2018,18-00818055,Street Lights - All/Out,4300 W SCHUBERT AVE,60639,1147257.3372273,1917603.74688422,31,25,20,41.92986950564663,-87.7342872941718,"(41.929869505647, -87.734287294172)"
03/02/2018,Completed,03/07/2018,18-00809939,Street Lights - All/Out,34 E 112TH ST,60628,1178432.05649592,1830713.22193195,9,5,49,41.690779519630794,-87.62237066619736,"(41.690779519631, -87.622370666197)"
03/02/2018,Completed,03/07/2018,18-00808253,Street Lights - All/Out,4000 W MONROE ST,60624,1149740.49601598,1899361.02220854,28,11,26,41.87976168925944,-87.72563717401626,"(41.879761689259, -87.725637174016)"
03/02/2018,Completed - Dup,03/07/2018,18-00808260,Street Lights - All/Out,4810 W WASHINGTON BLVD,60644,1144302.72927425,1900070.74028359,28,15,25,41.8818131629829,-87.74558627005841,"(41.881813162983, -87.745586270058)"
03/02/2018,Completed,03/07/2018,18-00811679,Street Lights - All/Out,11121 S EMERALD AVE,60628,1173298.26829621,1831109.76092723,34,22,49,41.691982422300526,-87.64115410371518,"(41.691982422301, -87.641154103715)"
03/02/2018,Completed,03/07/2018,18-00817393,Street Lights - All/Out,10917 S ALBANY AVE,60655,1157614.69103421,1832056.9565183,19,22,74,41.694913200396456,-87.69854867571944,"(41.694913200396, -87.698548675719)"
03/02/2018,Completed,03/07/2018,18-00812874,Street Lights - All/Out,48 E GARFIELD BLVD,60615,1177667.87160612,1868564.7045784,3,2,40,41.79466585328129,-87.62402614385253,"(41.794665853281, -87.624026143853)"
03/02/2018,Completed,03/07/2018,18-00817745,Street Lights - All/Out,720 E 75TH ST,60619,1182405.56418958,1855443.62419241,6,3,69,41.758551786736035,-87.60705962861883,"(41.758551786736, -87.607059628619)"
03/02/2018,Completed,03/07/2018,18-00818349,Street Lights - All/Out,7500 S DR MARTIN LUTHER KING JR DR,60619,1180206.71096882,1855372.61611123,6,6,69,41.75840759130991,-87.61512035710996,"(41.75840759131, -87.61512035711)"
03/02/2018,Completed,03/07/2018,18-00808251,Street Lights - All/Out,1129 S RICHMOND ST,60612,1156861.46009908,1895038.72566942,28,11,29,41.86775953392504,-87.69960703571093,"(41.867759533925, -87.699607035711)"
03/02/2018,Completed,03/08/2018,18-00817444,Street Lights - All/Out,3834 N PLAINFIELD AVE,60634,1120044.69618748,1924432.1749225,38,16,17,41.9490858025218,-87.8341426072337,"(41.949085802522, -87.834142607234)"
03/02/2018,Completed,03/08/2018,18-00817586,Street Lights - All/Out,3900 S INDIANA AVE,60653,1178241.06498938,1879177.48891129,3,2,38,41.82377526745292,-87.62160197736091,"(41.823775267453, -87.621601977361)"
03/02/2018,Completed,03/08/2018,18-00808468,Street Lights - All/Out,6136 S MAJOR AVE,60638,1139453.78589344,1863303.59380843,13,8,64,41.78100822277903,-87.76428606427612,"(41.781008222779, -87.764286064276)"
03/02/2018,Completed,03/08/2018,18-00808256,Street Lights - All/Out,4919 W LAKE ST,60644,1143516.51987723,1901882.32377377,28,15,25,41.88679910553154,-87.74842791014677,"(41.886799105532, -87.748427910147)"
03/02/2018,Completed,03/08/2018,18-00818186,Street Lights - All/Out,4900 W POTOMAC AVE,60651,1143464.19663062,1908202.88691027,37,25,25,41.90414443760149,-87.7484618314744,"(41.904144437601, -87.748461831474)"
03/02/2018,Completed,03/09/2018,18-00808068,Street Lights - All/Out,4000 N LAWLER AVE,60641,1141980.66000264,1926121.80078084,45,16,15,41.9533433876562,-87.7534661719968,"(41.953343387656, -87.753466171997)"
03/02/2018,Completed,03/09/2018,18-00817723,Street Lights - All/Out,2400 N CICERO AVE,60639,1144002.10089745,1915529.44951936,31,25,19,41.924239215371756,-87.74630174257703,"(41.924239215372, -87.746301742577)"
03/02/2018,Completed,03/09/2018,18-00812368,Street Lights - All/Out,10900 S MACKINAW AVE,60617,1200207.5714205,1833287.31357674,10,4,52,41.697322228880005,-87.54256396247641,"(41.69732222888, -87.542563962476)"
03/02/2018,Completed,03/10/2018,18-00817629,Street Lights - All/Out,4300 S MARSHFIELD AVE,60609,1166059.73357701,1876194.13461818,15,9,61,41.815856832627865,-87.66637584733982,"(41.815856832628, -87.66637584734)"
03/02/2018,Completed,03/12/2018,18-00812385,Street Lights - All/Out,5301 W ADAMS ST,60644,1141027.81141389,1898818.76120523,29,15,25,41.878438489939256,-87.75764269851058,"(41.878438489939, -87.757642698511)"
03/02/2018,Completed,03/12/2018,18-00816580,Street Lights - All/Out,524 N SAWYER AVE,60624,1154615.33000142,1903374.43018081,27,11,23,41.89067876577449,-87.70762990514162,"(41.890678765774, -87.707629905142)"
03/02/2018,Completed,03/12/2018,18-00812261,Street Lights - All/Out,8147 S TALMAN AVE,60652,1160125.14912594,1850411.99997056,18,8,70,41.74523139793166,-87.68885396066366,"(41.745231397932, -87.688853960664)"
03/02/2018,Completed,03/13/2018,18-00814621,Street Lights - All/Out,2400 S LOOMIS ST,60608,1167414.52991383,1888167.24622179,25,12,31,41.84868328029295,-87.66106247872501,"(41.848683280293, -87.661062478725)"
03/02/2018,Completed,03/13/2018,18-00807635,Street Lights - All/Out,3509 W WAVELAND AVE,60618,1152294.90270012,1924375.25263391,35,17,16,41.94835297077566,-87.71559613540859,"(41.948352970776, -87.715596135409)"
03/02/2018,Completed,03/13/2018,18-00808729,Street Lights - All/Out,2200 N CLIFTON AVE,60614,1168277.53868426,1914775.61953349,43,18,7,41.921679992510555,-87.6571256738454,"(41.921679992511, -87.657125673845)"
03/02/2018,Completed,03/13/2018,18-00815817,Street Lights - All/Out,4117 W GRENSHAW ST,60624,1149110.51702753,1894720.86660507,24,11,29,41.8670407833447,-87.72807053360118,"(41.867040783345, -87.728070533601)"
03/02/2018,Completed,03/14/2018,18-00817036,Street Lights - All/Out,1321 S CLAREMONT AVE,60608,1160803.61012842,1893910.94170789,28,12,28,41.8645840147382,-87.68516595703169,"(41.864584014738, -87.685165957032)"
03/02/2018,Completed,03/14/2018,18-00812412,Street Lights - All/Out,2099 S CARPENTER ST,60608,1169571.16987921,1890068.14927346,25,12,31,41.8538529199602,-87.65309220870029,"(41.85385291996, -87.6530922087)"
03/02/2018,Completed,03/15/2018,18-00815975,Street Lights - All/Out,2500 S DAMEN AVE,60608,1163432.99629895,1887414.16441799,25,10,31,41.84670135007679,-87.6756961730899,"(41.846701350077, -87.67569617309)"
03/02/2018,Completed - Dup,03/15/2018,18-00817866,Street Lights - All/Out,9600 S YATES AVE,60617,1194090.64999061,1841692.87986849,10,4,51,41.72053987705015,-87.56468553502783,"(41.72053987705, -87.564685535028)"
03/02/2018,Completed,03/16/2018,18-00809792,Street Lights - All/Out,1939 N ORCHARD ST,60614,1171301.67178777,1913063.18737853,43,18,7,41.916915020053025,-87.64606471148245,"(41.916915020053, -87.646064711482)"
03/02/2018,Completed - Dup,03/20/2018,18-00817131,Street Lights - All/Out,1855 N STOCKTON DR,60614,1174747.00002103,1912766.17000869,43,18,7,41.91602353080428,-87.63341563389547,"(41.916023530804, -87.633415633895)"
03/02/2018,Completed,03/21/2018,18-00816479,Street Lights - All/Out,679 E 131ST ST,60827,1183242.58997203,1818560.63119702,9,5,54,41.65732077744142,-87.6051351052936,"(41.657320777441, -87.605135105294)"
03/02/2018,Completed,03/22/2018,18-00817485,Street Lights - All/Out,800 W ROOSEVELT RD,60608,1171214.40008486,1894928.45638761,11,12,28,41.867154101293806,-87.64691834947314,"(41.867154101294, -87.646918349473)"
03/02/2018,Completed,03/23/2018,18-00817934,Street Lights - All/Out,2800 E 93RD ST,60617,1196253.42177935,1843830.13960735,7,4,48,41.72635144433541,-87.55669336009166,"(41.726351444335, -87.556693360092)"
03/02/2018,Completed,03/23/2018,18-00808746,Street Lights - All/Out,391 N MICHIGAN AVE,60601,1177302.2585231,1902956.79918588,42,18,8,41.88904857389006,-87.62432573500614,"(41.88904857389, -87.624325735006)"
03/02/2018,Completed,03/28/2018,18-00816281,Street Lights - All/Out,751 E 63RD ST,60637,1182404.15551509,1863404.37672714,20,3,42,41.78039690345236,-87.6068183449647,"(41.780396903452, -87.606818344965)"
03/02/2018,Completed,03/28/2018,18-00818462,Street Lights - All/Out,8748 S WINCHESTER AVE,60620,1165198.97019529,1846643.23650144,21,22,71,41.73478356482202,-87.67036894549955,"(41.734783564822, -87.6703689455)"
03/01/2018,Completed,03/01/2018,18-00802519,Street Lights - All/Out,3747 W 81ST ST,60652,1152815.10681464,1850616.37009616,18,8,70,41.74593934418954,-87.71563407445916,"(41.74593934419, -87.715634074459)"
03/01/2018,Completed,03/01/2018,18-00797406,Street Lights - All/Out,8712 S ASHLAND AVE,60620,1167191.92153222,1846945.03330955,21,22,71,41.7355693808121,-87.66305899930255,"(41.735569380812, -87.663058999303)"
03/01/2018,Completed,03/01/2018,18-00797390,Street Lights - All/Out,8901 S ASHLAND AVE,60620,1167230.57096828,1845641.36048428,21,22,73,41.73199108390246,-87.6629546034904,"(41.731991083902, -87.66295460349)"
03/01/2018,Completed,03/01/2018,18-00803468,Street Lights - All/Out,10100 S PAXTON AVE,60617,1192832.5978972,1838439.62029036,7,4,51,41.71164333818265,-87.56939912039623,"(41.711643338183, -87.569399120396)"
03/01/2018,Completed - Dup,03/01/2018,18-00796870,Street Lights - All/Out,800 E 63RD ST,60637,1182646.41712533,1863411.23581547,20,3,42,41.780410105256024,-87.60592997007146,"(41.780410105256, -87.605929970071)"
03/01/2018,Completed - Dup,03/01/2018,18-00797035,Street Lights - All/Out,2124 W 114TH PL,60643,1164363.13637318,1828436.76503215,19,22,75,41.68483962630863,-87.67394186661417,"(41.684839626309, -87.673941866614)"
03/01/2018,Completed,03/02/2018,18-00806241,Street Lights - All/Out,7701 S LAFLIN ST,60620,1167451.03420737,1853662.93170793,17,6,71,41.75399870608867,-87.66191767110705,"(41.753998706089, -87.661917671107)"
03/01/2018,Completed,03/02/2018,18-00797006,Street Lights - All/Out,6137 N NORTHWEST HWY,60631,1129147.19840552,1940531.12770687,41,16,10,41.99311263737615,-87.80031434913205,"(41.993112637376, -87.800314349132)"
03/01/2018,Completed - Dup,03/02/2018,18-00806712,Street Lights - All/Out,12800 S UNION AVE,60628,1173986.27097709,1819989.99891918,34,5,53,41.6614528031326,-87.6389633120461,"(41.661452803133, -87.638963312046)"
03/01/2018,Completed,03/02/2018,18-00805753,Street Lights - All/Out,9847 S OAKLEY AVE,60643,1162775.9874724,1839286.49989033,19,22,72,41.714646367911364,-87.67945048114609,"(41.714646367911, -87.679450481146)"
03/01/2018,Completed,03/02/2018,18-00804738,Street Lights - All/Out,1125 N KEELER AVE,60651,1148172.1971811,1907272.75988145,37,11,23,41.90150268766718,-87.73119193673342,"(41.901502687667, -87.731191936733)"
03/01/2018,Completed,03/02/2018,18-00805917,Street Lights - All/Out,1445 N MAPLEWOOD AVE,60622,1159143.02391675,1909523.11178384,1,14,24,41.907459460237924,-87.69083285751289,"(41.907459460238, -87.690832857513)"
03/01/2018,Completed,03/02/2018,18-00797091,Street Lights - All/Out,2800 S UNION AVE,60616,1172082.46702353,1886329.2955172,11,9,60,41.84353823682574,-87.64398502230937,"(41.843538236826, -87.643985022309)"
03/01/2018,Completed,03/02/2018,18-00797862,Street Lights - All/Out,8050 S ALBANY AVE,60652,1157102.41262198,1851404.76366795,18,8,70,41.74801729392068,-87.69990308235062,"(41.748017293921, -87.699903082351)"
03/01/2018,Completed,03/02/2018,18-00800939,Street Lights - All/Out,5504 S WOOD ST,60636,1165289.42780427,1868057.3903715,15,7,67,41.79354502365259,-87.66943203190772,"(41.793545023653, -87.669432031908)"
03/01/2018,Completed,03/02/2018,18-00803717,Street Lights - All/Out,6800 N RAVENSWOOD AVE,60626,1162990.68009375,1945206.92729073,49,24,1,42.00529762291414,-87.67569275784359,"(42.005297622914, -87.675692757844)"
03/01/2018,Completed,03/02/2018,18-00804123,Street Lights - All/Out,2901 W 25TH ST,60623,1157415.1908854,1887267.10768752,12,10,30,41.84642214229617,-87.69778537367309,"(41.846422142296, -87.697785373673)"
03/01/2018,Completed,03/02/2018,18-00800827,Street Lights - All/Out,6229 S MCVICKER AVE,60638,1137145.55900081,1862606.92052684,13,8,64,41.779138029811676,-87.77276532501618,"(41.779138029812, -87.772765325016)"
03/01/2018,Completed,03/02/2018,18-00796864,Street Lights - All/Out,6612 S WABASH AVE,60637,1177744.98980387,1861172.61442952,20,3,69,41.774379466124934,-87.62396698648122,"(41.774379466125, -87.623966986481)"
03/01/2018,Completed,03/02/2018,18-00797005,Street Lights - All/Out,5200 S WESTERN AVE,60609,1161252.44998397,1870136.18990868,15,9,63,41.79933411634583,-87.68417780160804,"(41.799334116346, -87.684177801608)"
03/01/2018,Completed - Dup,03/02/2018,18-00797135,Street Lights - All/Out,100 E MONROE DR,60603,1177324.39101512,1899960.94636756,42,1,32,41.88082729327492,-87.62433535373923,"(41.880827293275, -87.624335353739)"
03/01/2018,Completed,03/02/2018,18-00806304,Street Lights - All/Out,1300 W 78TH ST,60620,1169236.18800824,1853055.75089805,17,6,71,41.752294104497246,-87.65539321217476,"(41.752294104497, -87.655393212175)"
03/01/2018,Completed - Dup,03/02/2018,18-00798951,Street Lights - All/Out,620 N SAWYER AVE,60624,1154598.26066597,1903947.7718315,27,11,23,41.8922524121004,-87.7076772390515,"(41.8922524121, -87.707677239051)"
03/01/2018,Completed,03/03/2018,18-00797029,Street Lights - All/Out,6000 N RIDGE AVE,60660,1163995.73868139,1939924.49241888,40,24,77,41.990781239427704,-87.67214515102621,"(41.990781239428, -87.672145151026)"
03/01/2018,Completed,03/03/2018,18-00797024,Street Lights - All/Out,1644 N SAYRE AVE,60707,1129338.78999866,1910157.60157951,29,25,25,41.909760991012625,-87.80030445729864,"(41.909760991013, -87.800304457299)"
03/01/2018,Completed,03/03/2018,18-00796964,Street Lights - All/Out,2435 E 72ND ST,60649,1193852.06262359,1857705.75561063,7,3,43,41.76448640697285,-87.56503576275108,"(41.764486406973, -87.565035762751)"
03/01/2018,Completed,03/03/2018,18-00800178,Street Lights - All/Out,5744 N FAIRFIELD AVE,60659,1156920.15848566,1938055.17808915,40,20,2,41.98579870849381,-87.6982218286639,"(41.985798708494, -87.698221828664)"
03/01/2018,Completed,03/03/2018,18-00796899,Street Lights - All/Out,1903 E 73RD ST,60649,1190003.19821984,1856941.43919709,7,3,43,41.76248252987082,-87.57916716981231,"(41.762482529871, -87.579167169812)"
03/01/2018,Completed,03/03/2018,18-00798823,Street Lights - All/Out,2730 W COYLE AVE,60645,1156892.64541379,1945996.86900474,50,24,2,42.00759159353953,-87.69810633645673,"(42.00759159354, -87.698106336457)"
03/01/2018,Completed - Dup,03/03/2018,18-00797324,Street Lights - All/Out,5900 N BERNARD ST,60659,1152312.22720409,1938984.97219758,39,17,13,41.98844262677745,-87.71514496794474,"(41.988442626777, -87.715144967945)"
03/01/2018,Completed,03/03/2018,18-00796921,Street Lights - All/Out,4555 W OGDEN AVE,60623,1146254.17377552,1887085.68252838,22,10,29,41.846143638501395,-87.73875075875192,"(41.846143638501, -87.738750758752)"
03/01/2018,Completed - Dup,03/03/2018,18-00802770,Street Lights - All/Out,2500 S CALIFORNIA AVE,60608,1158099.82027119,1887282.29569108,12,10,30,41.846449889163054,-87.69527239435583,"(41.846449889163, -87.695272394356)"
03/01/2018,Completed - Dup,03/03/2018,18-00797037,Street Lights - All/Out,2700 W ARGYLE ST,60625,1157460.95027643,1933101.37540448,40,20,4,41.97219421253122,-87.69636830379312,"(41.972194212531, -87.696368303793)"
03/01/2018,Completed,03/03/2018,18-00796876,Street Lights - All/Out,7900 S GREENWOOD AVE,60619,1184922.9321028,1852845.46936925,8,6,44,41.75136350151133,-87.59791517209895,"(41.751363501511, -87.597915172099)"
03/01/2018,Completed,03/04/2018,18-00797027,Street Lights - All/Out,2295 N ELSTON AVE,60614,1163439.26911571,1915317.03222924,32,14,22,41.92326897902543,-87.67488743153847,"(41.923268979025, -87.674887431538)"
03/01/2018,Completed,03/06/2018,18-00806230,Street Lights - All/Out,214 W 93RD ST,60620,1176584.73081659,1843280.76068951,21,6,49,41.72530825246855,-87.62875735763792,"(41.725308252469, -87.628757357638)"
03/01/2018,Completed,03/06/2018,18-00806771,Street Lights - All/Out,2599 W ARGYLE ST,60625,1158129.56259254,1932982.45006904,40,20,4,41.971854207824784,-87.69391296403086,"(41.971854207825, -87.693912964031)"
03/01/2018,Completed - Dup,03/06/2018,18-00805781,Street Lights - All/Out,7600 S RHODES AVE,60619,1181220.82179493,1854739.85419199,6,6,69,41.7566479320501,-87.61142322093627,"(41.75664793205, -87.611423220936)"
03/01/2018,Completed,03/06/2018,18-00796841,Street Lights - All/Out,6500 S PERRY AVE,60621,1176527.03999226,1861398.51002599,20,7,69,41.77502682930116,-87.62842496245382,"(41.775026829301, -87.628424962454)"
03/01/2018,Completed,03/06/2018,18-00803993,Street Lights - All/Out,10600 S HOXIE AVE,60617,1195206.6693833,1835230.36398906,10,4,51,41.70277869366147,-87.56081027249571,"(41.702778693661, -87.560810272496)"
03/01/2018,Completed,03/06/2018,18-00806413,Street Lights - All/Out,7938 S VERNON AVE,60619,1180620.06249052,1852471.79928727,6,6,44,41.75043795349384,-87.61369439837102,"(41.750437953494, -87.613694398371)"
03/01/2018,Completed,03/06/2018,18-00796926,Street Lights - All/Out,2432 E 95TH ST,60617,1194075.46010588,1842443.61528043,7,4,48,41.722600338034084,-87.56471662061074,"(41.722600338034, -87.564716620611)"
03/01/2018,Completed,03/06/2018,18-00806806,Street Lights - All/Out,5828 N ST LOUIS AVE,60659,1151994.39208331,1938502.19288717,39,17,13,41.987124143369776,-87.71632679773758,"(41.98712414337, -87.716326797738)"
03/01/2018,Completed,03/06/2018,18-00797039,Street Lights - All/Out,2810 W SHAKESPEARE AVE,60647,1157240.69420033,1914312.13023077,1,14,22,41.92063979956159,-87.69769060333992,"(41.920639799562, -87.69769060334)"
03/01/2018,Completed,03/07/2018,18-00799686,Street Lights - All/Out,5411 W QUINCY ST,60644,1140428.26952232,1898474.27410982,29,15,25,41.87750418723744,-87.75985257109436,"(41.877504187237, -87.759852571094)"
03/01/2018,Completed,03/07/2018,18-00797065,Street Lights - All/Out,4200 N KEYSTONE AVE,60641,1148537.93802646,1927602.95439966,39,17,16,41.957283509287954,-87.72932246222784,"(41.957283509288, -87.729322462228)"
03/01/2018,Completed,03/07/2018,18-00806345,Street Lights - All/Out,8359 S CREGIER AVE,60617,1189648.26342384,1849835.58013094,8,4,45,41.74299194806155,-87.58069586604333,"(41.742991948062, -87.580695866043)"
03/01/2018,Completed - Dup,03/07/2018,18-00806730,Street Lights - All/Out,4800 W WASHINGTON BLVD,60644,1144369.62927425,1900072.34028359,28,15,25,41.881816296048946,-87.74534057151028,"(41.881816296049, -87.74534057151)"
03/01/2018,Completed,03/07/2018,18-00803979,Street Lights - All/Out,10533 S HOXIE AVE,60617,1195198.12190655,1835669.64339391,10,4,51,41.70398433093553,-87.56082714188972,"(41.703984330936, -87.56082714189)"
03/01/2018,Completed,03/07/2018,18-00796874,Street Lights - All/Out,7900 S DOBSON AVE,60619,1184591.93059355,1852838.18318767,8,6,44,41.75135126488749,-87.59912834502282,"(41.751351264887, -87.599128345023)"
03/01/2018,Completed,03/07/2018,18-00806004,Street Lights - All/Out,11931 S HALSTED ST,60628,1173140.5534713,1825737.7622033,34,5,53,41.67724427867917,-87.64188936975033,"(41.677244278679, -87.64188936975)"
03/01/2018,Completed - Dup,03/07/2018,18-00806729,Street Lights - All/Out,4900 W WASHINGTON BLVD,60644,1143707.18537871,1900056.06957949,28,15,25,41.881784076132135,-87.74777348880176,"(41.881784076132, -87.747773488802)"
03/01/2018,Completed,03/07/2018,18-00797061,Street Lights - All/Out,4236 W PALMER ST,60639,1147661.31342891,1914283.28007422,35,25,20,41.9207500807691,-87.73288821808049,"(41.920750080769, -87.73288821808)"
03/01/2018,Completed,03/08/2018,18-00797059,Street Lights - All/Out,4000 W CONGRESS PKWY,60624,1149807.14339468,1897392.5174172,28,11,26,41.87435859540129,-87.72544364601164,"(41.874358595401, -87.725443646012)"
03/01/2018,Completed,03/08/2018,18-00805671,Street Lights - All/Out,5520 W WASHINGTON BLVD,60644,1139397.74483043,1900201.14537376,29,15,25,41.88226177932254,-87.76359434574312,"(41.882261779323, -87.763594345743)"
03/01/2018,Completed,03/08/2018,18-00807116,Street Lights - All/Out,4300 S MAPLEWOOD AVE,60632,1160078.69958762,1876069.12001336,15,9,58,41.81563907035053,-87.68831897002698,"(41.815639070351, -87.688318970027)"
03/01/2018,Completed,03/09/2018,18-00797066,Street Lights - All/Out,1044 W 51ST ST,60609,1170120.34627064,1870993.34963399,20,9,61,41.80149787910937,-87.65163207661105,"(41.801497879109, -87.651632076611)"
03/01/2018,Completed,03/09/2018,18-00797102,Street Lights - All/Out,519 W 78TH ST,60620,1174106.94420931,1853190.96008982,17,6,69,41.752558429877475,-87.63754003783481,"(41.752558429877, -87.637540037835)"
03/01/2018,Completed,03/09/2018,18-00807545,Street Lights - All/Out,3811 W HURON ST,60624,1150812.4139027,1904402.83352399,27,11,23,41.89357605872852,-87.72156922956097,"(41.893576058729, -87.721569229561)"
03/01/2018,Completed,03/09/2018,18-00802494,Street Lights - All/Out,7927 S PRINCETON AVE,60620,1175662.01007265,1852390.25681526,17,6,44,41.75032655113235,-87.63186531951239,"(41.750326551132, -87.631865319512)"
03/01/2018,Completed,03/09/2018,18-00807529,Street Lights - All/Out,7608 W BIRCHWOOD AVE,60631,1124652.80652034,1949178.59277547,41,16,9,42.01691766878111,-87.81665480096387,"(42.016917668781, -87.816654800964)"
03/01/2018,Completed,03/09/2018,18-00797053,Street Lights - All/Out,3534 W 12TH PL,60623,1153006.55200875,1894062.04138759,24,10,29,41.865156623398036,-87.71378502779325,"(41.865156623398, -87.713785027793)"
03/01/2018,Completed - Dup,03/10/2018,18-00797054,Street Lights - All/Out,1600 S HAMLIN AVE,60623,1151311.91431311,1891777.4180342,24,10,29,41.85892074120711,-87.72006603844564,"(41.858920741207, -87.720066038446)"
03/01/2018,Completed,03/12/2018,18-00796901,Street Lights - All/Out,2355 E 72ND ST,60649,1193239.26416748,1857678.64679235,7,3,43,41.76442701626175,-87.56728267012994,"(41.764427016262, -87.56728267013)"
03/01/2018,Completed,03/12/2018,18-00805724,Street Lights - All/Out,106 N CENTRAL AVE,60644,1139033.68531175,1900236.31807514,29,15,25,41.88236492225943,-87.76493033887527,"(41.882364922259, -87.764930338875)"
